company_id,company_name,industry,state,company_age_years,annual_revenue_cr,ebitda_cr,net_profit_cr,total_debt_cr,net_worth_cr,capacity_utilization_pct,employee_count,gst_turnover_cr,bank_credit_flow_cr,litigation_cases,auditor_flag,promoter_experience_years,past_default_flag,industry_risk_score,news_sentiment_score,collateral_value_cr,credit_rating,loan_amount_requested_cr,debt_to_ebitda,profit_margin_pct,gst_bank_gap_cr,collateral_coverage_ratio
139,Corp_139,Chemicals,Tamil Nadu,27,104.71,198.69,5.67,508.94,659.07,79.5,294,963.17,336.82,2,0,15,0,2,-4,10.87,AA,240.94,2.56,5.41,626.35,0.05
140,Corp_140,Pharma,Haryana,28,1036.21,64.04,-19.51,134.54,57.86,94.7,2190,1004.5,78.13,6,0,15,1,3,-3,539.18,BB,280.2,2.1,-1.88,926.37,1.92
141,Corp_141,Textiles,Gujarat,34,822.09,148.19,59.73,196.56,454.72,82.4,160,629.54,1023.57,5,0,23,0,7,-2,439.5,AAA,196.48,1.33,7.27,-394.03,2.24
142,Corp_142,Auto Components,Punjab,15,619.66,143.52,119.55,94.17,420.89,69.8,594,1046.54,656.65,7,0,9,0,5,-3,123.1,A,98.98,0.66,19.29,389.89,1.24
143,Corp_143,IT Services,Rajasthan,29,193.26,242.94,49.01,45.38,138.6,74.0,1798,1216.81,565.4,3,0,27,0,5,5,399.94,AA,23.13,0.19,25.36,651.41,17.29
144,Corp_144,Textiles,Delhi,24,525.91,209.83,-5.0,514.64,625.74,41.9,3493,932.45,338.62,1,1,26,0,5,3,489.35,A,290.4,2.45,-0.95,593.83,1.69
145,Corp_145,Auto Components,Rajasthan,18,379.85,207.18,98.46,513.68,852.6,42.9,4586,522.24,1095.34,3,0,20,0,5,5,731.13,BB,248.25,2.48,25.92,-573.1,2.95
146,Corp_146,Retail,Karnataka,5,221.63,148.0,-17.32,69.08,282.01,75.3,3298,486.88,830.87,2,0,14,0,6,0,798.16,AAA,107.53,0.47,-7.81,-343.99,7.42
147,Corp_147,Manufacturing,Punjab,33,277.4,220.91,30.98,166.79,517.44,59.9,56,1145.15,728.12,3,1,7,0,1,1,873.34,AAA,93.88,0.76,11.17,417.03,9.3
148,Corp_148,Infrastructure,Tamil Nadu,38,143.16,9.3,-4.92,309.54,43.73,76.6,3623,28.0,54.68,7,1,24,0,3,-5,249.44,AAA,64.6,33.28,-3.44,-26.68,3.86
149,Corp_149,Steel,Rajasthan,36,422.84,125.19,92.19,5.66,63.95,91.6,2538,855.45,301.93,0,1,21,0,3,-4,118.46,BB,187.25,0.05,21.8,553.52,0.63
150,Corp_150,Food Processing,Tamil Nadu,34,1085.98,114.51,17.17,626.24,42.56,38.6,3340,822.28,602.77,6,1,23,0,1,-5,309.11,B,196.49,5.47,1.58,219.51,1.57
151,Corp_151,Textiles,Rajasthan,33,686.02,159.85,23.69,348.2,839.03,43.7,979,825.85,648.02,3,1,30,1,8,3,832.81,CCC,262.18,2.18,3.45,177.83,3.18
152,Corp_152,Pharma,Telangana,36,433.23,227.81,5.86,511.6,398.19,90.1,1843,428.14,471.23,2,0,10,0,8,0,612.21,BB,162.56,2.25,1.35,-43.09,3.77
153,Corp_153,Textiles,Tamil Nadu,8,351.69,142.91,80.43,506.13,302.43,83.4,861,739.02,211.64,6,0,14,0,5,1,482.71,CCC,134.93,3.54,22.87,527.38,3.58
154,Corp_154,Retail,Delhi,35,350.99,208.89,-4.49,358.79,259.66,65.0,2670,696.69,1047.94,4,0,25,0,8,0,856.52,AAA,21.82,1.72,-1.28,-351.25,39.25
155,Corp_155,Chemicals,Punjab,6,132.44,92.17,98.51,210.37,166.52,66.0,4523,1144.32,1210.62,3,0,3,1,5,4,314.01,A,43.41,2.28,74.38,-66.3,7.23
156,Corp_156,Pharma,Karnataka,19,168.69,77.47,57.54,379.49,120.98,51.5,2341,1253.61,609.73,6,0,6,0,3,-1,748.86,BBB,137.45,4.9,34.11,643.88,5.45
157,Corp_157,Food Processing,Karnataka,39,363.59,72.86,1.26,555.2,478.39,35.1,4840,531.91,1242.35,7,0,25,0,6,-1,715.24,CCC,247.03,7.62,0.35,-710.44,2.9
158,Corp_158,Food Processing,Punjab,23,905.65,148.09,82.68,446.36,161.74,78.1,676,1129.87,190.76,0,0,26,0,6,4,79.7,BBB,68.49,3.01,9.13,939.11,1.16
159,Corp_159,Auto Components,Rajasthan,19,890.17,210.28,4.32,441.85,415.02,43.6,4497,639.26,314.58,0,0,14,0,9,2,348.03,A,214.42,2.1,0.49,324.68,1.62
160,Corp_160,Manufacturing,Maharashtra,16,1030.04,179.0,9.22,317.97,34.37,88.4,2027,1083.13,919.0,3,0,16,0,9,1,876.21,AAA,198.31,1.78,0.9,164.13,4.42
161,Corp_161,Textiles,Maharashtra,5,1038.59,86.49,57.1,295.47,843.24,48.8,3538,340.64,1209.13,0,1,30,0,7,2,778.01,AAA,241.69,3.42,5.5,-868.49,3.22
162,Corp_162,Textiles,Punjab,14,276.4,6.03,105.86,84.77,683.55,66.5,3087,781.07,632.29,1,1,27,0,5,3,305.07,AA,171.5,14.06,38.3,148.78,1.78
163,Corp_163,Food Processing,Tamil Nadu,34,499.47,54.64,96.8,681.82,524.9,86.7,2072,113.89,884.25,1,0,28,0,7,3,164.75,BB,53.66,12.48,19.38,-770.36,3.07
164,Corp_164,Manufacturing,Rajasthan,8,928.42,201.57,77.48,330.37,566.24,45.3,470,230.18,1020.64,3,1,9,0,1,5,151.88,B,170.72,1.64,8.35,-790.46,0.89
165,Corp_165,Manufacturing,Maharashtra,5,435.0,114.76,-14.45,147.82,879.67,67.6,4529,865.88,453.03,7,1,8,0,6,-2,248.64,AAA,292.37,1.29,-3.32,412.85,0.85
166,Corp_166,Auto Components,Maharashtra,29,1043.5,60.19,49.97,585.78,441.72,50.0,3574,171.8,977.86,0,0,25,0,2,4,13.71,AA,253.73,9.73,4.79,-806.06,0.05
167,Corp_167,IT Services,Haryana,16,1064.27,187.57,65.16,646.19,659.89,79.8,227,398.66,1149.85,7,0,31,1,8,-4,41.82,AAA,69.79,3.45,6.12,-751.19,0.6
168,Corp_168,Pharma,Delhi,33,377.77,143.97,114.61,469.55,824.02,40.2,2102,54.12,1129.88,1,0,4,1,1,4,430.4,BBB,286.61,3.26,30.34,-1075.76,1.5
169,Corp_169,Textiles,Haryana,7,1037.58,96.89,-1.91,257.8,93.41,93.3,767,310.13,1071.73,2,1,28,1,2,-5,718.23,B,78.35,2.66,-0.18,-761.6,9.17
170,Corp_170,Steel,Punjab,35,1018.48,36.42,61.79,379.08,411.65,59.7,2872,633.55,1164.28,0,0,8,0,3,-5,215.18,BBB,102.72,10.41,6.07,-530.73,2.09
171,Corp_171,Infrastructure,Uttar Pradesh,17,807.19,226.46,115.92,320.5,849.55,75.1,4594,835.78,218.05,3,1,6,0,5,4,296.09,A,48.63,1.42,14.36,617.73,6.09
172,Corp_172,Retail,Maharashtra,27,440.92,174.91,54.17,338.0,700.76,58.5,1340,352.28,163.4,5,0,31,0,2,-4,848.32,AAA,221.36,1.93,12.29,188.88,3.83
173,Corp_173,Manufacturing,Tamil Nadu,20,906.69,243.48,49.2,355.02,485.01,94.2,2979,128.93,1110.73,2,1,3,0,2,4,767.09,B,62.1,1.46,5.43,-981.8,12.35
174,Corp_174,Steel,Gujarat,5,717.81,124.66,15.42,448.97,439.8,79.0,774,1227.79,86.93,7,0,20,0,9,2,162.63,AAA,240.29,3.6,2.15,1140.86,0.68
175,Corp_175,Food Processing,Delhi,11,958.78,207.76,56.72,591.71,443.7,87.2,4994,930.43,1248.8,5,0,33,0,4,-1,287.5,CCC,149.71,2.85,5.92,-318.37,1.92
176,Corp_176,IT Services,Telangana,20,876.58,30.17,69.85,483.45,325.64,80.5,2091,827.45,1023.41,6,0,14,0,3,-4,672.76,AA,148.62,16.02,7.97,-195.96,4.53
177,Corp_177,Chemicals,Haryana,25,1141.83,132.03,94.9,470.24,636.54,86.9,220,548.36,409.16,2,0,12,0,9,-1,433.98,AA,53.86,3.56,8.31,139.2,8.06
178,Corp_178,Retail,Haryana,2,351.09,184.44,54.91,453.3,333.36,54.1,3443,294.91,822.52,3,0,6,0,9,2,738.79,BBB,200.02,2.46,15.64,-527.61,3.69
179,Corp_179,Manufacturing,Gujarat,33,961.2,191.37,-4.6,559.72,691.75,40.1,1400,372.28,68.06,4,0,10,0,1,0,893.99,CCC,112.79,2.92,-0.48,304.22,7.93
180,Corp_180,Textiles,Maharashtra,11,611.81,214.4,69.65,257.78,503.27,37.1,1911,585.92,940.29,4,1,6,0,4,-3,800.52,BB,295.17,1.2,11.38,-354.37,2.71
181,Corp_181,Pharma,Telangana,9,717.32,29.33,19.43,651.39,61.25,77.1,2957,1166.7,422.09,1,0,23,0,7,3,508.66,A,139.47,22.21,2.71,744.61,3.65
182,Corp_182,Retail,Maharashtra,6,314.9,51.95,111.0,569.85,668.76,41.4,2118,1016.06,532.93,6,0,34,0,8,-1,887.93,B,74.57,10.97,35.25,483.13,11.91
183,Corp_183,Textiles,Rajasthan,15,277.42,227.32,9.23,25.02,209.12,67.8,3018,1169.77,589.09,4,0,22,0,6,-2,57.44,AAA,135.03,0.11,3.33,580.68,0.43
184,Corp_184,Textiles,Rajasthan,30,276.94,90.62,102.29,281.46,848.31,62.9,3132,121.76,51.47,5,0,18,0,7,3,26.42,AA,104.91,3.11,36.94,70.29,0.25
185,Corp_185,Food Processing,Telangana,31,449.64,95.6,53.88,434.42,483.06,35.2,260,1163.28,679.16,1,0,25,0,6,5,670.42,B,62.85,4.54,11.98,484.12,10.67
186,Corp_186,Infrastructure,Rajasthan,14,910.23,140.6,10.29,684.63,317.09,71.9,718,777.39,936.0,4,1,5,0,7,-2,24.14,AA,130.08,4.87,1.13,-158.61,0.19
187,Corp_187,Pharma,Gujarat,10,406.87,8.61,71.52,660.7,375.66,70.4,320,434.92,1207.07,4,0,4,0,9,-3,845.32,A,196.35,76.74,17.58,-772.15,4.31
188,Corp_188,Textiles,Uttar Pradesh,24,135.9,236.64,95.94,492.3,47.35,61.4,4309,287.22,1189.32,5,1,25,0,1,2,52.83,A,56.92,2.08,70.6,-902.1,0.93
189,Corp_189,Auto Components,Haryana,8,279.83,221.98,1.58,44.21,267.47,75.3,3608,1146.27,189.99,0,1,5,0,5,-4,170.63,AAA,132.73,0.2,0.56,956.28,1.29
190,Corp_190,Auto Components,Telangana,29,476.72,12.74,-2.33,292.6,72.86,41.7,2021,322.74,559.58,3,0,27,0,9,1,33.78,AAA,156.32,22.97,-0.49,-236.84,0.22
191,Corp_191,Textiles,Haryana,14,306.57,19.95,99.59,282.64,350.35,81.5,971,390.77,350.42,0,0,12,0,1,-1,507.79,BB,246.2,14.17,32.49,40.35,2.06
192,Corp_192,Food Processing,Punjab,5,487.36,215.44,-5.32,132.91,536.83,78.6,3476,980.78,235.2,3,0,11,0,4,-4,365.84,A,169.47,0.62,-1.09,745.58,2.16
193,Corp_193,Textiles,Karnataka,24,654.29,18.36,93.6,213.08,290.11,88.8,1097,525.1,883.19,3,0,15,0,6,-1,536.91,A,74.6,11.61,14.31,-358.09,7.2
194,Corp_194,Infrastructure,Telangana,18,106.61,147.24,109.39,274.32,349.72,58.6,4492,211.35,556.51,7,1,23,1,6,-5,147.96,AAA,120.39,1.86,102.61,-345.16,1.23
195,Corp_195,Steel,Uttar Pradesh,16,510.42,11.95,44.74,533.23,897.24,79.5,4013,855.07,111.45,6,0,7,0,9,0,537.84,B,7.22,44.62,8.77,743.62,74.49
196,Corp_196,Auto Components,Punjab,31,135.0,63.77,73.22,414.38,396.5,60.1,47,136.11,1108.99,7,0,6,0,8,-5,738.74,BB,261.55,6.5,54.24,-972.88,2.82
197,Corp_197,Manufacturing,Maharashtra,19,651.94,177.77,2.22,539.3,696.11,35.9,3166,1046.25,926.87,0,1,17,0,6,-2,95.58,AAA,256.91,3.03,0.34,119.38,0.37
198,Corp_198,Steel,Telangana,34,1110.79,80.97,39.54,45.89,499.23,66.3,2456,74.59,86.65,4,0,31,0,3,-3,77.67,AA,206.03,0.57,3.56,-12.06,0.38
199,Corp_199,Textiles,Maharashtra,32,761.86,156.03,-4.05,172.55,504.79,75.6,821,424.56,988.62,2,0,11,0,7,1,849.33,A,247.81,1.11,-0.53,-564.06,3.43
200,Corp_200,Retail,Haryana,2,316.88,163.18,29.9,505.41,314.35,60.8,1946,1042.13,619.44,4,0,19,0,6,5,610.15,BBB,73.38,3.1,9.44,422.69,8.31
201,Corp_201,Pharma,Haryana,25,817.94,205.86,118.25,410.82,21.47,55.1,3709,677.04,1039.34,5,1,10,0,7,1,134.39,BB,161.46,2.0,14.46,-362.3,0.83
202,Corp_202,Textiles,Delhi,18,1004.59,179.94,45.87,347.19,298.25,46.5,1699,1252.56,515.29,2,0,11,0,1,4,225.78,AA,226.64,1.93,4.57,737.27,1.0
203,Corp_203,IT Services,Rajasthan,37,803.66,141.12,52.33,295.9,833.19,90.1,3576,806.98,535.07,7,0,27,0,7,-3,498.35,CCC,136.53,2.1,6.51,271.91,3.65
204,Corp_204,Food Processing,Uttar Pradesh,7,440.49,126.22,75.49,618.51,419.97,53.2,4652,839.84,121.23,2,0,30,0,6,-2,405.62,CCC,147.18,4.9,17.14,718.61,2.76
205,Corp_205,Infrastructure,Gujarat,9,754.92,47.06,40.03,164.73,515.05,55.1,4331,1114.54,1009.07,0,0,23,0,6,-3,886.95,AA,43.69,3.5,5.3,105.47,20.3
206,Corp_206,IT Services,Uttar Pradesh,27,228.58,199.33,77.64,493.13,94.99,35.1,3297,1218.79,426.42,6,0,7,0,7,5,669.42,B,165.42,2.47,33.97,792.37,4.05
207,Corp_207,Retail,Telangana,31,856.37,105.22,30.85,250.83,732.63,45.0,1627,118.01,973.18,1,0,13,0,2,-1,391.76,AAA,166.05,2.38,3.6,-855.17,2.36
208,Corp_208,Manufacturing,Uttar Pradesh,13,1162.21,124.25,8.93,220.54,549.57,41.1,2641,1148.62,426.24,4,0,28,0,2,-4,23.09,CCC,233.64,1.77,0.77,722.38,0.1
209,Corp_209,Textiles,Gujarat,22,754.34,191.74,32.57,347.2,635.99,72.9,1595,1000.65,813.49,5,0,15,0,8,3,89.36,B,240.36,1.81,4.32,187.16,0.37
210,Corp_210,Manufacturing,Tamil Nadu,16,309.88,221.05,-5.7,466.24,745.98,76.5,83,1106.24,158.86,6,0,34,0,9,-3,111.02,BBB,217.18,2.11,-1.84,947.38,0.51
211,Corp_211,Steel,Gujarat,29,893.0,132.76,21.72,25.34,188.47,62.8,740,1009.96,961.18,2,0,19,0,1,0,560.96,BBB,33.33,0.19,2.43,48.78,16.83
212,Corp_212,Chemicals,Karnataka,18,794.47,65.76,2.96,55.95,216.69,94.5,3636,1067.54,1227.94,5,0,3,0,8,-1,561.51,A,93.24,0.85,0.37,-160.4,6.02
213,Corp_213,Manufacturing,Punjab,26,242.46,46.15,-13.6,434.07,817.18,75.9,2973,116.61,597.07,5,1,14,1,2,-1,285.23,AAA,40.53,9.41,-5.61,-480.46,7.04
214,Corp_214,Textiles,Haryana,25,214.99,43.76,99.5,444.33,339.31,59.4,3159,977.2,66.13,5,0,13,0,8,-1,821.28,BBB,158.77,10.15,46.28,911.07,5.17
215,Corp_215,Manufacturing,Haryana,12,665.98,192.73,32.43,383.19,429.18,91.5,3968,302.93,175.02,3,1,20,0,1,-5,769.01,CCC,103.39,1.99,4.87,127.91,7.44
216,Corp_216,Textiles,Karnataka,25,109.18,65.58,106.15,668.59,71.6,76.7,1080,1071.39,124.6,4,1,3,1,2,-2,723.25,CCC,273.71,10.2,97.22,946.79,2.64
217,Corp_217,Manufacturing,Haryana,4,1048.4,138.43,59.72,451.67,53.63,48.2,2258,322.95,1108.33,6,0,30,1,6,-2,748.66,CCC,155.66,3.26,5.7,-785.38,4.81
218,Corp_218,Infrastructure,Delhi,26,230.83,217.88,62.6,616.42,235.06,91.6,576,564.86,358.63,4,1,25,0,6,5,251.06,AA,49.64,2.83,27.12,206.23,5.06
219,Corp_219,Steel,Uttar Pradesh,22,738.76,132.84,54.76,441.17,180.48,88.5,1725,1228.03,643.5,6,0,26,0,4,-4,703.04,BB,59.42,3.32,7.41,584.53,11.83
220,Corp_220,Manufacturing,Uttar Pradesh,11,236.65,157.01,95.42,228.78,256.26,39.5,1181,771.51,125.76,4,1,23,0,4,-4,208.57,BBB,233.39,1.46,40.32,645.75,0.89
221,Corp_221,Chemicals,Telangana,36,412.27,185.72,26.85,600.78,773.45,81.9,4739,1096.12,1113.89,3,0,23,1,4,4,742.68,BBB,252.02,3.23,6.51,-17.77,2.95
222,Corp_222,Infrastructure,Tamil Nadu,11,644.88,221.44,97.27,420.13,479.69,92.6,1925,313.78,53.93,5,1,29,1,3,1,778.44,AA,210.88,1.9,15.08,259.85,3.69
223,Corp_223,Auto Components,Karnataka,14,800.68,156.05,71.36,129.5,275.34,44.7,94,794.35,546.81,5,0,17,0,6,-1,893.62,AAA,278.07,0.83,8.91,247.54,3.21
224,Corp_224,Pharma,Tamil Nadu,26,1109.45,31.1,67.78,260.83,95.47,83.7,3368,595.72,1149.27,1,1,33,0,9,5,865.97,AA,188.82,8.39,6.11,-553.55,4.59
225,Corp_225,Steel,Maharashtra,2,867.28,232.99,30.32,87.67,356.57,59.1,1147,373.59,1107.51,5,0,17,0,7,-5,406.73,BBB,56.38,0.38,3.5,-733.92,7.21
226,Corp_226,Retail,Punjab,4,775.26,234.42,85.81,178.7,221.85,80.9,618,123.31,126.89,4,1,18,0,3,5,119.96,AAA,94.64,0.76,11.07,-3.58,1.27
227,Corp_227,Steel,Karnataka,12,409.7,142.8,86.76,277.16,817.8,38.5,4940,838.5,907.38,0,0,34,0,7,-4,852.72,CCC,86.83,1.94,21.18,-68.88,9.82
228,Corp_228,Manufacturing,Delhi,7,208.9,248.37,12.74,420.72,383.42,89.9,4300,1150.41,146.86,2,0,27,0,9,-2,247.54,AAA,284.47,1.69,6.1,1003.55,0.87
229,Corp_229,Pharma,Karnataka,19,897.46,206.0,116.39,389.88,875.26,91.2,1030,304.63,320.46,4,0,28,1,3,2,141.74,CCC,165.53,1.89,12.97,-15.83,0.86
230,Corp_230,Infrastructure,Rajasthan,16,574.56,4.73,-1.61,642.7,892.03,53.8,4542,76.0,44.65,5,1,31,0,9,0,498.83,BBB,66.61,135.88,-0.28,31.35,7.49
231,Corp_231,Auto Components,Punjab,4,513.58,208.61,33.99,640.49,622.41,51.7,4609,97.7,1149.58,7,0,12,0,8,5,263.38,BBB,268.13,3.07,6.62,-1051.88,0.98
232,Corp_232,Pharma,Maharashtra,31,224.33,92.85,1.23,87.91,825.36,43.6,4854,714.27,115.3,2,1,34,0,1,-3,779.48,AA,253.44,0.95,0.55,598.97,3.08
233,Corp_233,Food Processing,Maharashtra,6,316.38,144.44,51.05,52.93,744.96,63.4,1059,104.01,1162.85,4,0,12,0,2,-5,678.84,AAA,78.19,0.37,16.14,-1058.84,8.68
234,Corp_234,Chemicals,Rajasthan,26,943.87,163.45,-5.23,320.63,757.21,58.1,4151,904.3,656.84,1,0,26,0,2,-3,857.96,CCC,292.85,1.96,-0.55,247.46,2.93
235,Corp_235,Pharma,Haryana,17,593.37,146.71,-7.47,604.77,260.21,77.8,792,746.79,527.75,5,0,16,0,5,1,472.92,CCC,256.68,4.12,-1.26,219.04,1.84
236,Corp_236,Auto Components,Tamil Nadu,17,1134.97,104.25,78.66,419.27,16.86,50.4,885,496.83,1226.5,3,1,23,0,5,2,818.47,B,120.67,4.02,6.93,-729.67,6.78
237,Corp_237,Retail,Tamil Nadu,33,285.22,146.88,78.71,633.78,724.23,73.0,4394,452.41,256.29,6,0,8,0,5,-4,724.67,CCC,191.09,4.31,27.6,196.12,3.79
238,Corp_238,Retail,Gujarat,6,1115.03,61.88,108.95,320.24,895.23,86.9,2703,1081.98,30.47,3,0,24,0,5,2,167.56,B,258.56,5.18,9.77,1051.51,0.65
239,Corp_239,Auto Components,Karnataka,36,941.79,58.3,-0.72,282.34,753.07,54.4,3774,887.43,303.91,5,0,26,0,6,-5,848.89,AAA,28.03,4.84,-0.08,583.52,30.29
240,Corp_240,Auto Components,Karnataka,26,990.82,46.62,24.55,222.11,26.57,69.3,1088,449.25,863.51,3,0,31,0,7,5,118.71,BBB,127.08,4.76,2.48,-414.26,0.93
241,Corp_241,Chemicals,Gujarat,25,565.83,168.9,-17.0,180.41,780.86,74.8,4635,172.48,765.0,1,0,26,0,8,-1,52.05,A,137.72,1.07,-3.0,-592.52,0.38
242,Corp_242,Textiles,Gujarat,39,145.99,7.41,38.29,615.9,729.94,59.4,3848,522.01,321.24,2,0,13,0,4,-5,751.82,AAA,87.97,83.12,26.23,200.77,8.55
243,Corp_243,Chemicals,Haryana,2,681.32,3.63,48.47,386.83,454.37,73.7,3193,533.54,736.29,7,0,28,1,4,4,148.69,A,30.0,106.56,7.11,-202.75,4.96
244,Corp_244,Steel,Tamil Nadu,15,559.87,238.42,43.28,299.93,595.95,75.9,2133,197.34,1096.65,5,0,9,0,3,-5,362.82,AAA,215.21,1.26,7.73,-899.31,1.69
245,Corp_245,Chemicals,Haryana,37,296.83,196.92,50.04,456.61,797.28,93.2,283,409.43,1127.06,2,0,5,0,4,5,40.94,A,128.07,2.32,16.86,-717.63,0.32
246,Corp_246,Pharma,Tamil Nadu,32,296.66,112.33,21.48,219.37,314.42,77.3,1052,466.0,769.31,6,0,20,0,3,4,678.58,A,208.91,1.95,7.24,-303.31,3.25
247,Corp_247,Chemicals,Gujarat,37,293.8,52.34,0.08,163.36,563.38,82.1,2786,574.86,1101.37,3,0,33,0,3,0,749.82,B,79.06,3.12,0.03,-526.51,9.48
248,Corp_248,Infrastructure,Rajasthan,9,46.47,174.37,-3.96,139.13,345.95,54.5,372,917.72,948.97,0,0,15,1,8,0,659.84,BBB,247.24,0.8,-8.52,-31.25,2.67
249,Corp_249,Retail,Tamil Nadu,39,1149.24,186.15,19.45,670.14,355.65,69.3,3728,602.4,558.67,5,0,33,0,7,-2,548.1,B,154.55,3.6,1.69,43.73,3.55
250,Corp_250,Textiles,Telangana,8,525.05,64.87,58.75,547.69,746.52,49.3,4048,752.03,190.22,7,0,20,0,9,-5,632.04,B,234.67,8.44,11.19,561.81,2.69
251,Corp_251,Auto Components,Uttar Pradesh,36,421.87,215.02,91.9,544.35,390.48,76.9,2673,355.31,392.0,6,0,17,0,8,-1,500.76,CCC,193.12,2.53,21.78,-36.69,2.59
252,Corp_252,Infrastructure,Tamil Nadu,13,70.05,57.38,70.79,682.81,433.79,69.2,559,1037.26,68.05,5,0,9,1,7,-4,654.46,BB,166.65,11.9,101.06,969.21,3.93
253,Corp_253,Food Processing,Gujarat,32,766.42,65.59,-4.68,140.81,60.88,46.0,2247,805.51,1056.59,5,0,25,0,3,-4,473.72,AA,278.16,2.15,-0.61,-251.08,1.7
254,Corp_254,Retail,Maharashtra,36,1123.62,54.39,60.92,176.6,830.89,85.7,2991,886.09,781.69,4,0,31,1,1,-1,546.42,AAA,187.64,3.25,5.42,104.4,2.91
255,Corp_255,Retail,Uttar Pradesh,38,467.96,248.66,3.7,147.87,320.98,82.5,259,595.51,1216.86,0,0,30,1,7,2,220.71,A,7.9,0.59,0.79,-621.35,27.94
256,Corp_256,Chemicals,Gujarat,13,93.17,41.86,4.33,605.0,195.19,45.2,372,116.89,246.84,2,1,16,0,5,4,334.82,B,54.17,14.45,4.65,-129.95,6.18
257,Corp_257,Pharma,Rajasthan,30,201.34,126.1,83.37,127.52,284.83,36.8,3051,829.23,761.61,3,0,6,0,3,2,702.75,BB,59.61,1.01,41.41,67.62,11.79
258,Corp_258,Auto Components,Gujarat,39,1081.25,57.44,12.37,668.19,799.42,39.8,4424,744.32,833.09,3,0,31,1,9,-2,669.0,CCC,251.68,11.63,1.14,-88.77,2.66
259,Corp_259,Chemicals,Maharashtra,11,968.21,226.75,-11.75,62.86,503.29,70.1,629,1061.87,447.08,4,0,9,0,1,-2,118.76,A,284.81,0.28,-1.21,614.79,0.42
260,Corp_260,Manufacturing,Telangana,9,518.23,244.01,39.42,614.4,354.94,63.2,1002,774.02,795.46,1,0,25,0,5,4,67.04,A,162.91,2.52,7.61,-21.44,0.41
261,Corp_261,Food Processing,Haryana,5,221.64,220.8,29.35,600.92,220.35,42.9,2052,1133.19,1248.32,1,0,14,0,8,-4,524.42,BB,241.4,2.72,13.24,-115.13,2.17
262,Corp_262,IT Services,Rajasthan,32,657.23,115.07,67.36,664.6,72.34,43.8,3728,799.49,1219.83,0,0,22,1,5,3,170.58,AA,18.76,5.78,10.25,-420.34,9.09
263,Corp_263,Steel,Tamil Nadu,30,57.78,8.3,23.9,510.56,18.75,70.7,1279,280.41,819.38,2,0,26,0,5,-4,775.03,B,160.13,61.51,41.36,-538.97,4.84
264,Corp_264,Textiles,Tamil Nadu,2,776.39,138.17,91.33,645.64,37.02,46.6,4971,1256.41,1171.23,6,0,14,0,3,-4,225.53,AA,200.38,4.67,11.76,85.18,1.13
265,Corp_265,IT Services,Rajasthan,32,1075.02,244.17,96.95,440.76,643.07,40.2,4616,885.35,941.07,5,1,17,0,2,1,52.99,BBB,36.58,1.81,9.02,-55.72,1.45
266,Corp_266,Auto Components,Punjab,28,127.94,133.18,37.78,409.56,325.3,62.4,1237,438.36,263.28,5,0,15,0,1,5,19.75,BBB,228.37,3.08,29.53,175.08,0.09
267,Corp_267,Chemicals,Haryana,37,1115.24,101.25,70.04,250.08,96.51,90.3,3629,373.46,422.21,1,0,23,0,1,3,599.62,B,268.49,2.47,6.28,-48.75,2.23
268,Corp_268,Steel,Punjab,36,316.13,201.12,67.35,312.51,801.6,76.9,1051,1231.16,78.62,4,0,20,0,1,3,735.0,BBB,150.79,1.55,21.3,1152.54,4.87
269,Corp_269,Textiles,Telangana,26,658.23,186.01,113.79,357.13,526.36,39.2,4939,1244.91,429.26,4,0,9,0,1,0,452.92,B,9.03,1.92,17.29,815.65,50.16
270,Corp_270,Steel,Punjab,27,407.7,104.5,80.48,623.07,245.41,72.3,3157,1065.24,438.24,3,0,16,0,6,5,462.75,CCC,198.4,5.96,19.74,627.0,2.33
271,Corp_271,Manufacturing,Haryana,20,753.63,163.89,-5.33,684.9,24.68,83.2,3199,457.53,963.2,6,0,27,0,1,0,474.68,AAA,177.32,4.18,-0.71,-505.67,2.68
272,Corp_272,Auto Components,Tamil Nadu,37,802.5,38.83,40.6,311.14,94.61,77.7,1604,733.52,651.27,3,0,32,0,6,-5,852.31,AA,272.23,8.01,5.06,82.25,3.13
273,Corp_273,Pharma,Uttar Pradesh,33,770.67,189.75,61.99,50.05,439.05,91.1,1543,1185.62,279.57,1,1,20,0,6,3,248.23,AAA,42.43,0.26,8.04,906.05,5.85
274,Corp_274,Steel,Uttar Pradesh,12,958.69,229.24,82.99,105.47,134.09,39.3,511,581.61,160.38,3,1,9,0,9,-2,308.15,AAA,6.82,0.46,8.66,421.23,45.18
275,Corp_275,Infrastructure,Tamil Nadu,23,654.97,34.67,89.84,674.2,132.63,54.2,4028,976.6,1215.47,1,0,4,0,8,-1,480.12,BBB,247.34,19.45,13.72,-238.87,1.94
276,Corp_276,Retail,Karnataka,6,697.71,91.65,56.35,195.02,525.87,58.5,4378,420.75,997.84,7,0,20,0,5,-3,607.34,AAA,132.97,2.13,8.08,-577.09,4.57
277,Corp_277,Auto Components,Delhi,33,69.04,158.97,18.77,18.22,115.09,74.3,3035,200.24,573.64,4,0,13,0,9,-1,376.94,BBB,19.34,0.11,27.19,-373.4,19.49
278,Corp_278,Retail,Haryana,21,937.53,223.12,82.66,277.79,218.85,80.7,511,685.65,666.35,1,0,4,0,6,0,52.75,B,107.14,1.25,8.82,19.3,0.49
